Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2014-08-09,583.03,583.91,581.29,583.3,695.0795,405221.114673,582.985276753
2014-08-10,581.86,586.41,580.0,580.0,677.6533,395285.79895,583.3156851
2014-08-11,582.71,583.15,572.5,572.5,960.5364,557305.69421,580.202576612
2014-08-12,570.0,570.55,563.0,566.0,782.0656,443261.440611,566.782940729
2014-08-13,567.57,567.69,530.52,549.0,1885.3858,1037068.90949,550.056603529
2014-08-14,549.0,549.0,503.0,510.0,1758.2782,909189.812678,517.090988604
2014-08-15,517.25,525.0,489.99,506.23,1616.5793,819052.69231,506.657911746
2014-08-16,502.68,527.78,489.49,527.17,1030.4173,527305.649255,511.7399031
2014-08-17,525.39,527.01,490.13,501.32,621.8759,316122.648813,508.337192056
2014-08-18,504.17,506.67,462.37,478.2,2835.8881,1372877.54066,484.108502258
2014-08-19,470.0,498.0,470.0,490.3,1428.0508,694496.7355,486.324951115
2014-08-20,492.07,524.99,471.741,516.98,1152.7157,576029.130564,499.714830434
2014-08-21,515.62,528.99,509.97,515.87,1515.9077,791974.08241,522.442152916
2014-08-22,518.37,521.5,502.0,515.57,794.0956,408624.412894,514.578361716
2014-08-23,510.5,511.58,498.95,500.15,911.9105,462628.267922,507.317623738
2014-08-24,500.69,512.78,500.0,507.3,749.6237,378669.24959,505.145781263
2014-08-25,506.31,511.0,498.2,502.5,2808.3539,1429533.42844,509.028946971
2014-08-26,507.0,514.65,505.47,508.43,759.9888,389534.580075,512.553053512
2014-08-27,512.94,518.0,510.99,510.99,986.4641,507643.120226,514.608813667
2014-08-28,512.04,513.33,506.6,507.75,794.9317,405736.006623,510.403606527
2014-08-29,506.01,510.07,503.0,507.52,787.7204,399731.032084,507.452938992
2014-08-30,506.86,506.86,499.0,499.0,388.3046,195260.098209,502.852910342
2014-08-31,503.07,503.99,482.27,483.37,1602.4119,794464.666902,495.793039793
2014-09-01,487.35,489.49,479.09,485.83,1014.6606,491108.089453,484.01218048
2014-09-02,481.6,485.83,475.0,476.79,1238.7444,597018.73952,481.954743464
2014-09-03,478.5,478.85,473.35,474.04,929.004,443493.467961,477.385961698
2014-09-04,473.7,494.28,473.27,489.2,1074.6016,519616.586084,483.543469584
2014-09-05,487.07,488.61,477.59,477.59,724.4682,350591.979144,483.93011473
2014-09-06,481.39,485.0,479.59,481.32,979.3487,473016.50001,482.990889772
2014-09-07,481.14,483.62,479.73,479.73,555.2763,267637.014767,481.988903123
2014-09-08,476.7,478.11,462.17,470.43,1352.2454,640807.423809,473.883973877
2014-09-09,470.95,475.45,463.33,472.66,1102.4144,518919.423626,470.711761046
2014-09-10,474.01,487.0,473.3,477.33,708.0412,340720.3663,481.215452293
2014-09-11,479.639,480.75,470.1,477.09,987.3317,471242.872757,477.289317012
2014-09-12,475.68,477.85,467.75,471.81,758.3325,357991.720413,472.077512718
2014-09-13,471.2,480.75,470.79,478.1,914.0926,435859.792046,476.822361373
2014-09-14,477.16,479.1,474.3,476.49,767.9305,366192.667512,476.856522188
2014-09-15,476.49,478.79,469.9,469.9,1360.2715,642379.298986,472.243444773
2014-09-16,466.8,475.11,464.35,465.13,585.1616,274363.910314,468.868617343
2014-09-17,465.72,469.0,450.35,456.77,1102.3712,509272.227235,461.97889353
2014-09-18,456.7,459.97,412.02,427.18,1613.6188,700666.208031,434.220404491
2014-09-19,426.8,428.39,389.88,395.27,901.415,366865.07374,406.987984158
2014-09-20,396.48,427.27,392.55,411.59,1008.0979,411777.98602,408.470234904
2014-09-21,409.34,412.52,394.19,400.69,518.6156,208904.404126,402.811647251
2014-09-22,400.1,406.18,394.0,397.67,3962.062,1567743.89461,395.688884882
2014-09-23,398.87,440.5,395.42,429.13,1803.9844,754789.584636,418.401392294
2014-09-24,426.68,430.0,408.6,420.41,4094.4371,1679295.40467,410.140725979
2014-09-25,420.59,420.6,404.0,409.09,988.4209,403564.143938,408.291795467
2014-09-26,411.23,414.789,397.0,402.97,1250.4551,505259.029882,404.060113699
2014-09-27,400.42,405.0,395.12,397.25,729.1694,291982.842867,400.432112026
2014-09-28,398.77,399.43,369.95,374.71,614.1076,235971.259711,384.250674818
2014-09-29,376.75,383.0,367.26,369.6,852.2389,321100.992435,376.77345218
2014-09-30,374.17,392.13,371.99,387.14,10907.548,4189361.51381,384.079127024
2014-10-01,387.02,388.96,377.04,383.0,5260.9446,2014773.9871,382.968105595
2014-10-02,383.08,385.45,370.29,371.74,820.8377,312503.03758,380.712335192
2014-10-03,371.52,375.08,356.35,357.69,1052.4964,386604.593786,367.321535528
2014-10-04,359.63,364.75,322.4,328.66,1413.6551,492402.756212,348.318876515
2014-10-05,327.61,341.16,285.12,322.45,2179.6985,682308.407309,313.028800685
2014-10-06,320.24,345.48,303.15,323.84,1819.5636,598521.138348,328.936640823
2014-10-07,330.52,334.56,315.78,330.97,9140.8906,3021884.50016,330.589723956
2014-10-08,332.06,351.0,324.98,350.04,7430.3946,2446773.87324,329.292588746
2014-10-09,349.09,375.69,345.99,363.45,2318.3668,839741.437608,362.212501321
2014-10-10,363.7,375.0,352.44,359.51,2361.6772,861728.468456,364.879869466
2014-10-11,358.85,366.0,352.25,361.27,932.0844,334026.213174,358.36477166
2014-10-12,361.93,375.0,354.29,372.03,1522.8497,556971.148723,365.742691956
2014-10-13,367.11,391.03,363.29,383.35,1515.3113,577041.423199,380.807180148
2014-10-14,387.95,405.8,385.93,397.94,769.7449,305645.287356,397.073481559
2014-10-15,392.72,397.9,379.28,393.46,12436.2193,4725640.87769,379.990153252
2014-10-16,395.0,395.0,372.19,379.29,1379.2882,535546.297178,388.277299246
2014-10-17,380.68,385.71,371.91,380.25,2424.5329,931002.739735,383.992619665
2014-10-18,379.11,391.75,377.04,390.0,1124.9121,438312.584614,389.641630323
2014-10-19,386.3,389.1,384.28,386.25,755.4825,292948.988054,387.764095203
2014-10-20,385.93,386.75,374.61,380.98,3280.2744,1248578.9487,380.632470472
2014-10-21,380.73,387.75,378.22,382.8413,1211.7408,465464.215611,384.128532777
2014-10-22,382.85,385.46,379.73,379.96,937.0125,358567.087861,382.67054907
2014-10-23,379.73,381.0,352.99,355.98,1288.9885,474365.562986,368.013805388
2014-10-24,356.12,359.94,349.0,356.15,4206.0886,1497167.93674,355.952543828
2014-10-25,356.75,357.55,342.28,347.41,887.8333,312026.59164,351.44727241
2014-10-26,346.76,356.27,344.03,349.99,2022.5136,705986.111403,349.063715272
2014-10-27,351.13,355.0,346.49,350.65,2012.9974,705872.703872,350.657533821
2014-10-28,351.16,353.22,349.01,353.1,1946.0637,685406.944718,352.201700652
2014-10-29,352.22,352.28,333.2,333.2,3401.0219,1174115.15522,345.224226643
2014-10-30,334.56,350.64,333.04,343.85,526.3565,179003.068604,340.079525197
2014-10-31,344.91,346.45,336.57,337.0,1071.2591,364484.080071,340.23895813
2014-11-01,337.66,338.43,321.7,327.18,911.9331,298609.50816,327.446726257
2014-11-02,327.0,329.41,321.27,322.5,1233.5823,400839.936967,324.939760377
2014-11-03,324.27,335.5,323.25,323.56,3085.4263,1030262.56515,333.912550479
2014-11-04,323.56,330.17,321.75,326.9,893.9966,291007.997384,325.513539295
2014-11-05,330.75,341.0,321.0,337.55,2741.0262,897180.576176,327.315578441
2014-11-06,337.77,349.68,335.5,348.5,964.7081,332992.726062,345.174593291
2014-11-07,348.5,350.0,341.07,341.5,1190.9275,409993.098986,344.263692783
2014-11-08,341.99,344.99,340.5,344.99,894.1383,307171.605796,343.539255388
2014-11-09,343.69,360.0,342.52,360.0,1025.0977,359205.386536,350.410879408
2014-11-10,359.98,372.5,355.0,367.97,843.2145,309056.53455,366.521845331
2014-11-11,366.53,367.21,361.32,367.0,967.1216,353009.132075,365.010079472
2014-11-12,375.0,431.11,375.0,417.87,1261.2,510772.844706,404.989569225
2014-11-13,428.34,445.0,387.55,419.42,5049.6625,2160332.35829,427.817177542
2014-11-14,410.0,414.62,385.0,399.067,1111.6138,440499.525211,396.270292084
2014-11-15,400.4843,406.29,370.97,376.51,706.7509,267663.892901,378.724516518
2014-11-16,380.56,391.89,380.25,388.21,859.6654,332957.626821,387.31072208
2014-11-17,388.89,407.0,376.0,387.56,1313.1117,522641.37144,398.017450792
2014-11-18,388.63,390.87,370.0,370.0,1073.523,405982.494465,378.177733001
2014-11-19,373.09,381.64,372.12,379.16,2892.7672,1084433.35609,374.87750694
2014-11-20,380.46,380.61,353.39,355.88,1774.253,638296.017527,359.754791187
2014-11-21,353.5,356.03,346.1,349.33,1812.0694,636358.393539,351.177716228
2014-11-22,350.91,360.25,346.09,346.35,804.4831,286019.866141,355.532473138
2014-11-23,347.49,360.57,346.74,360.57,907.5452,317376.337921,349.708574208
2014-11-24,365.25,386.99,327.79,373.1511,1710.5447,637161.075686,372.490163915
2014-11-25,373.54,390.0,373.08,375.82,3839.2951,1450227.94335,377.73286647
2014-11-26,377.03,378.3,365.7837,367.87,1211.6488,449014.484721,370.581380282
2014-11-27,369.2804,373.4804,368.14,369.57,632.5865,234819.099697,371.204728045
2014-11-28,369.87,380.28,359.5202,375.566,887.1944,329851.242542,371.791393794
2014-11-29,375.25,383.0,372.0,374.49,1279.4764,481526.046128,376.346172643
2014-11-30,374.66,380.31,373.06,376.723,1506.5259,565940.124763,375.65907414
2014-12-01,376.68,380.0,374.8877,377.6,1570.5817,592902.984527,377.505343738
2014-12-02,377.39,382.56,376.94,382.01,2041.3002,772328.003336,378.351015365
2014-12-03,381.4,383.1079,374.25,375.736,1087.4002,411269.078951,378.21317207
2014-12-04,375.783,378.88,364.81,370.264,1159.1046,433507.810145,374.002320537
2014-12-05,368.75,380.57,367.24,378.393,933.8267,350276.958673,375.098461709
2014-12-06,377.969,379.12,371.07,372.77,697.6922,261206.28693,374.386136078
2014-12-07,373.91,376.72,370.91,374.434,914.0086,342588.268482,374.819524107
2014-12-08,375.19,375.59,361.701,363.31,1205.0611,445322.284997,369.543324398
2014-12-09,363.232,364.36,345.52,353.85,857.6644,302581.920031,352.797574472
2014-12-10,353.997,356.22,343.53,346.92,3114.5714,1073995.85486,344.82942175
2014-12-11,346.63,363.31,343.62,350.04,873.1573,311243.824917,356.457908463
2014-12-12,350.38,356.99,349.85,352.84,2320.642,818677.475497,352.78059929
2014-12-13,352.64,352.64,348.33,350.88,750.0506,262957.513088,350.586364557
2014-12-14,350.64,356.75,346.99,352.67,1162.8238,411765.404638,354.108167238
2014-12-15,354.12,354.12,346.3,347.19,2361.8753,825527.751309,349.522157799
2014-12-16,348.14,348.14,330.61,330.61,50.1875,16962.243037,337.97744532
2014-12-17,333.42,337.02,315.01,318.19,3662.3827,1187790.97583,324.321916394
2014-12-18,318.65,321.07,303.62,308.26,1922.4598,601106.73579,312.675841539
2014-12-19,309.28,317.0,305.98,315.74,2326.8443,725735.627599,311.896944544
2014-12-20,315.77,329.99,314.92,329.07,1231.5456,401125.39736,325.708928163
2014-12-21,328.43,328.43,316.91,317.21,1538.3672,492938.804273,320.429871537
2014-12-22,318.2,329.22,317.5,329.02,1321.6191,427557.789836,323.51060138
2014-12-23,329.99,335.16,326.07,332.91,2948.4814,981197.65653,332.780683822
2014-12-24,333.65,334.25,322.79,322.79,1162.6743,386844.865229,332.719890023
2014-12-25,322.57,323.08,317.89,319.0,736.4434,235543.217079,319.838859414
2014-12-26,319.2,329.84,317.53,328.49,2984.933,967794.0266,324.226381832
2014-12-27,327.12,327.12,312.74,315.91,1097.7166,349337.88295,318.240503013
2014-12-28,317.27,318.59,312.03,317.53,683.4132,216983.048382,317.499059693
2014-12-29,319.555,321.49,311.92,311.92,1347.3364,428030.401197,317.686363404
2014-12-30,314.36,315.3,307.93,308.79,1508.9991,468645.956756,310.56741966
2014-12-31,309.0,317.6,308.56,317.0,1862.4092,588356.662869,315.911596049
2015-01-01,317.51,317.51,312.88,313.85,926.6519,292447.452409,315.59580508
2015-01-02,313.6,316.01,313.0,315.11,1315.8982,414964.352724,315.346850329
2015-01-03,314.81,314.81,281.99,281.99,1298.3979,397894.958562,306.450710189
2015-01-04,281.99,288.8958,258.78,258.78,2377.6243,652030.199609,274.236009284
2015-01-05,261.0,276.46,260.47,273.2,2677.9902,721319.732489,269.351147173
2015-01-06,273.24,287.83,268.52,285.39,6855.5362,1873646.18804,273.30410538
2015-01-07,286.1,303.83,285.0,297.0,1524.6781,446455.149973,292.819284263
2015-01-08,296.2,296.2,285.64,285.64,1305.042,379513.617865,290.805673584
2015-01-09,285.38,295.57,282.99,292.83,1256.3463,361108.372768,287.427417718
2015-01-10,292.4069,292.4069,271.0,275.04,1113.5301,313408.972079,281.455321306
2015-01-11,274.77,279.96,265.0,266.1936,1421.2239,391036.81819,275.140896652
2015-01-12,267.2008,281.05,265.49,267.62,2559.5158,705190.285765,275.517066847
2015-01-13,267.33,267.63,222.49,229.84,13521.7099,3278731.0407,242.479025578
2015-01-14,230.28,230.48,164.95,183.16,9665.9053,1862452.96676,192.682724376
2015-01-15,181.09,234.51,176.52,217.72,3298.8862,691609.471834,209.649387673
2015-01-16,215.9797,225.0,200.0,206.68,1557.1324,330225.657276,212.072947217
2015-01-17,207.16,211.0272,198.22,201.2267,2639.1788,530434.037304,200.984502188
2015-01-18,202.9,218.26,197.05,209.85,1969.0342,407477.840726,206.942998109
2015-01-19,211.23,216.22,208.84,213.21,1186.1236,252625.271845,212.983935101
2015-01-20,212.9471,215.71,204.71,210.85,1539.3024,323624.030816,210.240710867
2015-01-21,211.66,225.93,210.72,224.68,3196.0516,692030.07819,216.526566151
2015-01-22,226.22,235.81,224.62,232.4,1870.8655,434535.60511,232.264481391
2015-01-23,232.49,239.2763,225.0,238.0,6376.187,1494407.71518,234.373257117
2015-01-24,237.84,251.0,236.0,251.0,2354.9315,562234.315331,238.747630379
2015-01-25,250.5,265.0,245.0097,261.59,1929.2763,488708.482226,253.311815537
2015-01-26,261.87,310.97,261.2129,273.41,5186.7707,1473051.07537,284.001580284
2015-01-27,273.25,276.53,260.0,265.6966,4540.5247,1198203.35063,263.890944284
2015-01-28,265.57,267.83,229.93,239.57,5696.5074,1468412.48663,257.774173457
2015-01-29,236.16,241.96,222.22,232.83,2121.5394,496788.699261,234.164257926
2015-01-30,232.16,243.57,226.83,226.83,1808.3661,418274.739948,231.299812548
2015-01-31,226.01,232.23,216.66,217.4076,2768.0971,629925.232928,227.566161941
2015-02-01,217.1927,230.86,213.5,226.16,3000.1839,658377.664137,219.445769353
2015-02-02,226.16,243.9,223.45,237.6878,1408.1006,320722.325807,227.769468891
2015-02-03,237.49,246.76,225.46,228.2,1576.4818,370386.619888,234.945065581
2015-02-04,228.56,230.79,221.67,225.21,2050.9212,468563.246587,228.464773092
2015-02-05,226.64,227.59,215.0,218.06,427.4622,93983.5278911,219.863950289
2015-02-06,218.0,224.65,217.7,222.05,2562.6419,566597.74908,221.099073218
2015-02-07,223.21,233.03,222.86,226.98,1659.6428,374194.271291,225.466751816
2015-02-08,227.1,229.39,220.48,221.95,1557.948,346574.924526,222.456028395
2015-02-09,221.99,223.02,216.4704,220.2,2330.0559,512140.820466,219.797653981
2015-02-10,219.47,222.3,215.65,220.54,1478.602,323683.419876,218.911796329
2015-02-11,220.0,223.22,218.12,219.65,1731.4949,384247.661544,221.916715749
2015-02-12,219.98,222.57,218.69,222.35,1309.2088,289370.658704,221.027126234
2015-02-13,222.25,237.75,221.18,234.42,1869.6197,436617.423357,233.532746449
2015-02-14,234.77,260.03,234.77,257.23,1420.9112,352148.716559,247.833021908
2015-02-15,255.65,267.1,225.94,232.0,1418.3046,344065.587687,242.589347653
2015-02-16,232.46,240.04,230.23,234.04,870.7301,206923.129272,237.643248203
2015-02-17,233.61,245.21,232.81,243.05,1474.1166,355099.569167,240.889743163
2015-02-18,243.26,243.83,231.35,235.3,1598.2788,374848.68567,234.532727125
2015-02-19,235.86,242.48,235.12,242.15,1037.1678,248126.779476,239.234942962
2015-02-20,240.9,247.2629,239.0323,244.19,1140.4326,277157.514897,243.028404219
2015-02-21,243.8743,247.73,243.27,245.98,1613.1291,396843.247216,246.008361771
2015-02-22,246.62,248.5,233.776,236.67,1339.1562,323106.196084,241.27595876
2015-02-23,237.24,240.48,233.2,239.11,1323.304,313725.003776,237.077046375
2015-02-24,239.55,240.47,236.54,239.3,1046.095,249938.255089,238.925006896
2015-02-25,239.7,239.99,236.44,237.6,1519.4378,362852.266823,238.806923734
2015-02-26,237.8,238.33,235.2,236.66,614.807,145441.402876,236.564324863
2015-02-27,236.58,256.75,236.58,253.91,4297.4353,1059598.32898,246.565277896
2015-02-28,253.0,253.7,248.43,253.57,1022.9374,259012.646568,253.204787085
2015-03-01,252.75,260.95,244.12,260.83,588.6979,147647.156981,250.802927921
2015-03-02,259.37,276.29,257.82,274.38,3113.1849,816080.204415,262.136760465
2015-03-03,274.46,288.26,268.15,281.63,1746.913,482913.203753,276.438038845
2015-03-04,282.3957,289.5,275.0,280.0,4960.2077,1391861.1623,280.605419467
2015-03-05,280.0,290.97,267.87,275.9,16568.7342,4752744.9148,286.850211816
2015-03-06,275.0,279.4,270.3685,273.49,2508.1399,688334.617771,274.440280533
2015-03-07,272.61,277.77,270.27,274.16,146.1854,39825.332524,272.430301001
2015-03-08,275.51,279.0,273.06,274.25,3320.5555,918282.615243,276.544877881
2015-03-09,274.89,292.47,267.69,290.06,4985.1404,1385516.26547,277.92923655
2015-03-10,289.57,300.1,267.69,290.03,16342.1989,4457227.16488,272.743416731
2015-03-11,290.59,296.4,289.51,296.39,585.05,172607.505457,295.030348615
2015-03-12,296.31,296.73,292.21,293.78,1062.0347,312497.485934,294.244139042
2015-03-13,294.0,294.25,283.1,283.1,1178.2087,344898.968688,292.731643119
2015-03-14,282.92,286.1,280.16,281.99,2138.2492,604073.666157,282.508543044
2015-03-15,281.99,286.44,281.22,285.77,308.6519,88146.686157,285.586079843
2015-03-16,286.5,294.0,286.5,291.06,4157.5538,1204802.44466,289.786375022
2015-03-17,291.01,292.44,283.91,284.92,944.0326,272148.743929,288.283205399
2015-03-18,284.69,284.76,249.57,258.39,1443.5702,392131.579793,271.640118224
2015-03-19,256.49,265.83,249.69,264.03,1795.2003,458359.158954,255.324800778
2015-03-20,265.47,265.87,233.79,262.4,1388.1968,357975.06791,257.87054682
2015-03-21,260.89,263.39,256.85,260.25,1541.8904,402187.822704,260.840733365
2015-03-22,261.0,270.0,260.83,267.67,1083.5033,287189.750728,265.056646092
2015-03-23,267.77,270.62,262.2,266.41,1373.7082,368181.994254,268.020525941
2015-03-24,267.14,267.14,243.17,245.48,2625.436,672150.454806,256.014793278
2015-03-25,246.16,248.88,236.57,244.49,1549.8001,377395.327239,243.51226151
2015-03-26,245.51,253.61,244.01,249.31,900.1978,225104.183176,250.060801277
2015-03-27,249.15,249.63,245.79,247.5,806.2199,199485.019589,247.432517591
2015-03-28,246.6,253.73,246.6,251.9,1207.4269,302677.019814,250.679374307
2015-03-29,251.9,251.9,239.97,241.96,1625.3137,394365.169963,242.639417832
2015-03-30,242.2599,248.0,236.55,246.4,1088.7258,265504.649093,243.867325541
2015-03-31,246.46,247.14,241.51,244.1301,1144.7381,280200.286262,244.772394892
2015-04-01,243.74,247.47,240.45,247.47,1217.5302,297487.558818,244.336903362
2015-04-02,246.85,253.54,244.63,250.5,2264.2738,565090.072867,249.567906879
2015-04-03,251.8901,255.26,250.99,254.04,1517.834,385080.8624,253.704201118
2015-04-04,254.54,254.75,250.6,253.87,1458.3011,369862.427969,253.625556457
2015-04-05,253.82,260.87,251.73,259.63,141.5302,36178.9723417,255.627225438
2015-04-06,259.26,260.26,253.87,254.62,2049.684,529912.426793,258.533718755
2015-04-07,254.51,255.86,251.97,253.4,2490.2128,633225.868663,254.285846038
2015-04-08,253.07,253.14,243.78,245.73,1229.911,302851.553697,246.238592627
2015-04-09,245.9,245.9,238.4,242.45,1490.88,363085.101579,243.537442034
2015-04-10,242.65,242.78,232.28,235.0,1286.6325,303751.763413,236.082769099
2015-04-11,235.66,238.57,234.19,236.33,1138.6438,268328.745328,235.656440871
2015-04-12,237.51,237.55,235.23,236.25,1423.2991,337864.608443,237.381312503
2015-04-13,235.57,236.72,221.03,226.15,1583.6809,366316.357043,231.306923663
2015-04-14,225.24,225.32,217.98,220.52,2444.6172,539408.468683,220.651506781
2015-04-15,220.1,224.05,216.15,222.93,2034.2473,441033.555341,216.804296774
2015-04-16,226.29,229.42,225.55,227.75,2194.0966,498581.146607,227.237554904
2015-04-17,227.45,228.0,220.91,223.95,512.7619,114994.985555,224.265854298
2015-04-18,223.36,225.0,222.0,223.54,1897.0601,424452.377419,223.742187935
2015-04-19,223.75,228.0,222.72,223.55,1293.9947,290250.011402,224.305409753
2015-04-20,223.38,225.85,223.02,224.62,1930.3788,433329.202977,224.478844762
2015-04-21,225.0,235.44,223.93,235.44,257.2863,58843.403951,228.707878931
2015-04-22,235.25,238.38,233.16,233.85,2021.5786,475175.439433,235.051676661
2015-04-23,233.95,236.2,233.18,236.2,1431.0305,335160.731042,234.209355455
2015-04-24,235.45,235.96,229.92,230.77,1352.6975,317199.235636,234.493843329
2015-04-25,231.39,231.39,226.89,226.89,1954.5997,448323.366906,229.368380086
2015-04-26,226.67,226.67,215.09,220.34,1767.0012,385097.198181,217.938277677
2015-04-27,219.98,232.9,219.95,226.74,1556.4439,348453.328546,223.87785936
2015-04-28,227.14,227.27,222.96,226.0,1252.6772,283408.463621,226.242214372
2015-04-29,225.04,226.31,223.74,225.35,1587.4582,357656.471464,225.30134744
2015-04-30,225.1,240.26,224.2,236.0,5903.3806,1361605.50121,230.648435782
2015-05-01,235.66,238.55,232.6081,232.6081,2092.7347,492044.94548,235.120555644
2015-05-02,235.55,235.65,232.39,235.55,1348.7351,316012.459635,234.302836513
2015-05-03,234.83,241.89,233.53,240.35,2847.0105,676764.350013,237.710521269
2015-05-04,240.08,242.55,237.21,238.04,236.4678,56737.038096,239.935577258
2015-05-05,237.8,238.27,233.415,235.7399,3179.3851,751138.465026,236.252747434
2015-05-06,235.81,235.81,228.65,229.13,1429.417,333657.432544,233.422040275
2015-05-07,229.92,239.36,228.37,235.76,4152.6023,971555.658179,233.963088201
2015-05-08,236.12,245.93,235.0,243.8,3664.4882,880211.522209,240.200397482
2015-05-09,243.14,246.51,238.95,242.0,2660.9079,645448.612163,242.567062228
2015-05-10,241.0,244.0522,238.5635,239.79,1595.5202,385440.710101,241.576828736
2015-05-11,239.62,244.0,238.25,241.3,2674.6178,646651.817853,241.77354157
2015-05-12,241.66,242.43,239.79,240.46,1066.9173,257982.916897,241.802168638
2015-05-13,241.23,243.5,234.87,237.01,4259.8891,1028630.6233,241.468873754
2015-05-14,236.65,238.78,233.92,236.47,12120.6274,2884483.76601,237.981390799
2015-05-15,236.99,238.97,235.49,237.23,1968.5079,467695.910202,237.589044068
2015-05-16,237.43,237.43,234.6,235.56,1892.4439,448339.241735,236.910188849
2015-05-17,235.91,237.05,235.0,235.77,2227.3663,525539.12508,235.946429233
2015-05-18,235.02,236.0,230.0,231.62,2341.0303,551163.526291,235.436306096
2015-05-19,232.65,233.034,230.98,231.01,2672.0928,619564.757893,231.864985338
2015-05-20,231.55,234.11,230.95,233.55,2018.2934,468746.441232,232.248909515
2015-05-21,234.0668,235.5,233.22,234.75,3084.0617,723195.748567,234.494578551
2015-05-22,234.75,243.65,231.0,238.68,7276.3677,1691074.95071,232.406472629
2015-05-23,238.36,239.0,236.9,237.34,1701.5833,404472.222533,237.703450976
2015-05-24,237.34,239.48,236.83,239.48,1392.3621,331088.024634,237.788736589
2015-05-25,239.0,239.47,235.26,235.26,1714.8714,407825.443918,237.816925466
2015-05-26,235.99,236.83,234.0,236.18,2757.2766,651668.525982,236.344995632
2015-05-27,236.08,237.35,234.96,236.35,6213.6543,1461534.98586,235.213437263
2015-05-28,236.44,237.32,235.84,236.05,2703.3109,638891.942377,236.336835092
2015-05-29,236.24,236.42,235.14,235.59,1859.074,438577.903446,235.912020418
2015-05-30,235.8,235.8,230.44,231.79,2165.7731,502298.980251,231.925948407
2015-05-31,231.88,232.18,227.51,228.36,2536.2148,583950.715062,230.244975726
2015-06-01,228.82,230.25,219.99,221.0,5149.6748,1156249.41547,224.528627607
2015-06-02,221.57,225.15,221.0,224.35,10465.5874,2330014.1355,222.635772504
2015-06-03,224.35,226.55,222.45,225.0,5451.7591,1225729.62529,224.83194925
2015-06-04,224.98,225.45,222.84,222.87,5190.9476,1165568.52464,224.538680498
2015-06-05,222.89,225.99,222.39,223.94,3896.5484,873939.539671,224.285559926
2015-06-06,224.12,225.6,223.0,224.47,6845.4248,1533484.92532,224.016035545
2015-06-07,224.59,225.19,221.7,222.32,3189.9977,713758.41436,223.748880559
2015-06-08,222.43,228.75,222.39,227.96,5800.7295,1306737.85094,225.27129578
2015-06-09,228.05,232.0,227.5,229.42,4269.9177,978860.560826,229.245767624
2015-06-10,229.31,229.94,227.91,228.48,2459.7706,562266.565147,228.584960381
2015-06-11,228.28,229.7,228.27,228.86,4330.726,992575.59132,229.193809842
2015-06-12,228.86,230.4,228.22,229.44,2423.0304,555109.394781,229.097164766
2015-06-13,229.34,232.64,228.55,232.0,2925.3526,674747.022687,230.654938036
2015-06-14,232.09,233.97,231.56,232.45,2015.1832,468229.79703,232.350982794
2015-06-15,232.45,236.67,232.45,236.1,1326.8372,311938.78984,235.099520755
2015-06-16,236.09,252.65,234.61,250.79,3339.6145,819319.733918,245.333625758
2015-06-17,250.87,256.36,245.8,248.57,3800.1797,949734.608465,249.918341616
2015-06-18,248.48,252.57,243.64,249.08,3940.593,980763.003702,248.887160816
2015-06-19,249.08,251.43,243.6,244.49,3403.0736,846470.561419,248.737071516
2015-06-20,244.74,246.45,240.98,245.06,2315.966,564533.880766,243.757413004
2015-06-21,245.05,245.05,241.13,243.27,1968.9945,477200.355383,242.35738362
2015-06-22,243.2,247.02,242.98,246.5,2633.2016,647214.534658,245.78996711
2015-06-23,245.85,246.0,241.97,243.74,2371.6915,578733.549703,244.017212906
2015-06-24,243.71,243.71,239.2,239.65,2541.7108,617015.498386,242.755980887
2015-06-25,239.56,242.47,239.3,241.32,4402.3355,1061128.22645,241.037564367
2015-06-26,241.51,242.71,240.55,242.51,2099.9641,506369.516414,241.132463366
2015-06-27,242.36,250.37,241.8,250.33,2896.5166,716513.691971,247.370821894
2015-06-28,250.31,250.35,246.55,247.81,2206.9965,550063.670165,249.236312865
2015-06-29,247.64,256.94,247.64,256.54,4907.8346,1241696.28946,253.002880223
2015-06-30,256.65,268.0,254.68,262.55,6935.6804,1812211.20106,261.288164469
2015-07-01,262.65,264.28,254.7,257.83,4749.0961,1226704.8546,258.302807266
2015-07-02,257.83,261.27,253.76,254.7,6425.5055,1642289.87129,255.589209485
2015-07-03,254.69,256.32,253.0,255.5,2873.9366,732601.108014,254.912063131
2015-07-04,255.9,260.83,253.49,260.51,3380.8437,870880.4546,257.592640145
2015-07-05,260.41,273.53,257.94,269.0,11080.7066,2941544.88114,265.465460581
2015-07-06,268.9,276.5,266.0,268.83,8779.1347,2390361.99094,272.277630156
2015-07-07,269.98,271.26,264.31,265.57,6131.3009,1636160.8355,266.853782286
2015-07-08,265.56,272.0,263.72,269.96,4623.1905,1238624.52243,267.915527692
2015-07-09,269.97,272.84,266.13,269.6,6258.7397,1682649.95813,268.848049094
2015-07-10,269.36,294.82,269.36,284.83,16285.3487,4618416.47648,283.593342799
2015-07-11,284.83,297.37,283.31,291.0,5365.392,1567667.54389,292.18136231
2015-07-12,290.9,313.5,290.7,309.21,6780.4167,2073313.25333,305.779621675
2015-07-13,309.5,309.5,279.35,290.87,7767.4594,2240817.3235,288.487806386
2015-07-14,290.73,296.05,285.66,287.92,6964.6218,2022762.03827,290.433866526
